Id, ChartId
12113,chartId_1417212186962_0.6754386469857495
41660,chartId_1454907164160_0.7457470126738395
13283,chartId_1420224349943_0.34608303976710997
15547,chartId_1424705737465_0.5164691658009691
49727,chartId_1462287584515_0.5322564943146504
31425,chartId_1444685779519_0.08207644848152995
34318,chartId_1447265011387_0.2635814406981314
41031,chartId_1454271964122_0.5089831289369613
36715,chartId_1449519492507_0.41208349922253556
20711,chartId_1432235942726_0.3162741496080908
42427,chartId_1455599844531_0.586501422105357
28458,chartId_1441943130505_0.7129959504038708
45550,chartId_1458235500620_0.06474334908280993
14026,chartId_1421855018246_0.5254173744095345
52380,chartId_1464957295091_0.7708347892140255
19222,chartId_1430412725993_0.8402980563695055
13167,chartId_1419744673617_0.29068536301609726
2151,chartId_1383583356215_0.6132304966013273
9274,chartId_1410820298482_0.4136177323185328
20250,chartId_1431786597104_0.7715452805892142
47925,chartId_1460649641459_0.2549502662513754
25688,chartId_1438222475999_0.9834423065616571
20549,chartId_1432123711497_0.7525598983151505
53734,chartId_1466502844418_0.684328541549551
12972,chartId_1419036375802_0.38926189755457696
4759,chartId_1399654242922_0.3667525653874416
16022,chartId_1425550656321_0.4372554038358964
29590,chartId_1443045978354_0.5253305344376713
8454,chartId_1408499589305_0.7577484416079594
8589,chartId_1408978373507_0.7682709800972145
17505,chartId_1427991963769_0.37416508808696375
4906,chartId_1399967020864_0.11719829942063176
17767,chartId_1428433732568_0.607618810976605
38259,chartId_1451426184611_0.22242863067839125
32107,chartId_1445310047268_0.36783217871561646
23725,chartId_1435824608564_0.3886360894009248
3498,chartId_1397694352910_0.3925627779166576
51896,chartId_1464442656340_0.22927059116773307
28734,chartId_1442321560892_0.17903191434001953
15081,chartId_1423733599875_0.04845259243810546
24280,chartId_1436495116691_0.6012083620201682
16548,chartId_1426663726987_0.5793030346357565
28625,chartId_1442236843214_0.35874709705084673
52002,chartId_1464629229688_0.24589214198290604
9339,chartId_1410920541088_0.3883845342395737
57362,chartId_1472155149316_0.430356792497838
4078,chartId_1398784774359_0.9353102568591507
7483,chartId_1405942146243_0.2514353247929283
32128,chartId_1445340032034_0.24659088363152376
49939,chartId_1462466484186_0.591357433611258
47376,chartId_1460168136568_0.4406900301877963
19670,chartId_1431028205932_0.03436334762459792
41235,chartId_1454424140308_0.5069107339527974
8068,chartId_1407373653807_0.23397637315468794
53987,chartId_1466717264216_0.3762179556901346
25151,chartId_1437594108150_0.10138655594543616
8670,chartId_1409224009520_0.7304876120549197
36754,chartId_1449540374448_0.36330197462059366
10809,chartId_1414190037426_0.7752872087536802
42886,chartId_1455938475368_0.012969874869270037
25222,chartId_1437701615600_0.2492619825125767
27660,chartId_1441011541685_0.30250335255097005
37950,chartId_1450876909832_0.021062514677928856
42610,chartId_1455717183789_0.3560479509178549
28198,chartId_1441694036552_0.5894057521460573
34083,chartId_1447086233102_0.12436812070379066
45571,chartId_1458243025437_0.9705123944630043
26329,chartId_1439245794075_0.1016074185806371
39688,chartId_1453035206574_0.6612435907218466
41030,chartId_1454184836003_0.3351301495035413
18979,chartId_1430159801201_0.8854110285085902
49145,chartId_1461673754776_0.2897365751291201
14838,chartId_1423247978179_0.6206700090892472
46271,chartId_1458995125895_0.8883559571113437
45997,chartId_1458726082675_0.9687618936907154
25330,chartId_1437780102438_0.695974778993515
9877,chartId_1412106581793_0.19070925890253582
6470,chartId_1403120786956_0.8989650866278076
10199,chartId_1412691401665_0.7310267196278526
51271,chartId_1463794804867_0.5180060344282538
28730,chartId_1442321104884_0.33584819035604596
36869,chartId_1449638548096_0.6585288565669356
30235,chartId_1443638761881_0.892400347721709
7002,chartId_1403965791506_0.51916416681815
6156,chartId_1402069385650_0.3360996396432618
38975,chartId_1452374673433_0.224931851133451
23217,chartId_1435248967750_0.6616302940937546
47677,chartId_1460500211210_0.8186882517584875
50045,chartId_1462546251064_0.3157425279641737
14273,chartId_1422357152183_0.8021056982347052
18355,chartId_1429324208505_0.979357094276216
12969,chartId_1419021526367_0.437712790567488
9142,chartId_1410526194328_0.6954293671174041
5130,chartId_1400300132643_0.3701767740891776
38560,chartId_1451939750072_0.3966501410043872
45405,chartId_1458139159569_0.9541677035089195
26624,chartId_1439694788268_0.9844553340186647
23710,chartId_1435809616773_0.054391047443206164
56557,chartId_1471266026781_0.1382286336614354
58445,chartId_1474517099032_0.7244296263336755
8121,chartId_1407494303443_0.04674933571694306
8491,chartId_1408587988900_0.8566075404625585
25097,chartId_1437529893988_0.02858715609276713
56887,chartId_1471640763777_0.6492593374930209
5677,chartId_1401386206942_0.43896630640870926
37059,chartId_1449827166080_0.8686726313739882
13135,chartId_1419607465315_0.43366488977335393
18546,chartId_1429570209620_0.5572820592576229
21926,chartId_1433873372035_0.4881820224762647
2987,chartId_1393125352098_0.8169561945042226
14355,chartId_1422463856012_0.18308945733610898
54742,chartId_1467701994365_0.8302336811789345
34693,chartId_1447552615490_0.7945737177506089
23038,chartId_1435109474057_0.010996217147770548
53791,chartId_1466552861008_0.44954234384931624
31494,chartId_1444744618699_0.8810329171261849
54396,chartId_1467207723110_0.333652666193963
52098,chartId_1464728530982_0.9732097467458689
56773,chartId_1471497474624_0.07915455149486661
21582,chartId_1433417347006_0.46157131861348355
53871,chartId_1466628212032_0.25158508220989556
18070,chartId_1428996230860_0.9038901657650062
9405,chartId_1411053667581_0.40259381760657625
33246,chartId_1446213958964_0.7571108309478685
18493,chartId_1429529785732_0.2490987223468341
11914,chartId_1416670110882_0.2142215860880865
6950,chartId_1403883951854_0.13616608588021672
30193,chartId_1443610692307_0.6390323347450181
58468,chartId_1474670704767_0.9540350179134845
29239,chartId_1442853744712_0.49293598827365176
9429,chartId_1411075361149_0.6519842495995681
7141,chartId_1404231002328_0.6343991084357472
30232,chartId_1443633906398_0.9551849185626081
13459,chartId_1420577704265_0.0428460259022897
41833,chartId_1455028970045_0.6427403487866601
16340,chartId_1426192918946_0.6423672224243414
2258,chartId_1384820514035_0.14985788136443462
15948,chartId_1425461894316_0.026050592208967438
33983,chartId_1446982055340_0.060465655596771806
45445,chartId_1458166409821_0.6299060079335804
42450,chartId_1455622111400_0.24491348237878618
7998,chartId_1407268517856_0.8336690482790037
22452,chartId_1434566871699_0.3327074803143808
26584,chartId_1439605552338_0.010763921079716631
22399,chartId_1434517678946_0.6261300003547152
48156,chartId_1460823806660_0.6604274739391137
23654,chartId_1435759705572_0.6609531552051666
2920,chartId_1392499837247_0.6372712855789989
34205,chartId_1447168587601_0.6599131028633565
50168,chartId_1462794552650_0.9660478135878121
1483,chartId_1376374539068_0.04780551348812878
51868,chartId_1464371392663_0.20167939874695567
52798,chartId_1465484803779_0.03678525739891536
39144,chartId_1452561601811_0.010968357790261507
55602,chartId_1469462241760_0.2991040605120361
48134,chartId_1460792301174_0.10381057687011424
39852,chartId_1453193241285_0.22448758623275516
22537,chartId_1434633158404_0.9731780617196697
29737,chartId_1443157371312_0.548280008858596
31662,chartId_1444854527206_0.8188264416686968
20094,chartId_1431638256295_0.2977017821061178
5154,chartId_1400406273705_0.14323386167056373
36983,chartId_1449747619623_0.2866345709436849
52062,chartId_1464716683051_0.9375599110227266
8580,chartId_1408954372859_0.21816055683668256
30671,chartId_1443988891883_0.8066163227870318
27358,chartId_1440612167217_0.24095311954099602
3874,chartId_1398387962911_0.7742073967333818
17412,chartId_1427928559913_0.3617733959344075
5559,chartId_1401212678697_0.9855726830588843
11427,chartId_1415641450918_0.969845273980002
50116,chartId_1462712921478_0.6611807558312102
25482,chartId_1438024725927_0.27709078732681563
1036,chartId_1371405930640_0.54100084771017
58140,chartId_1473182699204_0.28479050567521885
30224,chartId_1443625805198_0.8972614133347119
17616,chartId_1428133634793_0.4099044918241735
52302,chartId_1464876669404_0.62359215610024
35501,chartId_1448334690682_0.04486121260561049
45893,chartId_1458653698650_0.8368253674856567
46060,chartId_1458748732189_0.06281191512660006
13637,chartId_1420985956978_0.979172813649754
11852,chartId_1416501299184_0.051949376806238845
39333,chartId_1452689803193_0.4682015158182489
8187,chartId_1407786303944_0.3510942369079183
37130,chartId_1449934373610_0.5565654481857052
44463,chartId_1457336187419_0.17584766987588435
8312,chartId_1408101928538_0.18385848730424864
57684,chartId_1472596443985_0.37334594564590673
6554,chartId_1403303448598_0.417020403647022
55568,chartId_1469357002743_0.24951355488960225
33273,chartId_1446245037536_0.9974981751292944
1137,chartId_1372380120369_0.40608920556413624
40881,chartId_1454057619926_0.5074668359011412
14901,chartId_1423429778828_0.533275318348663
36666,chartId_1449473856198_0.1833732126154533
45743,chartId_1458471278896_0.09240168172216873
34383,chartId_1447308563259_0.7209358706604829
9154,chartId_1410536722801_0.6330634377868446
48163,chartId_1460823995745_0.5733129630795254
30533,chartId_1443924045366_0.2745748502488768
18350,chartId_1429309578594_0.033001443298018906
23605,chartId_1435713509236_0.42187478357060504
9598,chartId_1411513250139_0.19602539506740868
48109,chartId_1460751146803_0.2593811329966367
5257,chartId_1400600862412_0.20052980481871885
21482,chartId_1433291505021_0.49983446951955557
10075,chartId_1412509368699_0.7977382828003319
17942,chartId_1428677985226_0.33437160081722283
4429,chartId_1399320837029_0.22764736466648644
27666,chartId_1441018566779_0.6072595019006715
1960,chartId_1382232748151_0.47268939689662387
25546,chartId_1438090756870_0.7899169647833183
27601,chartId_1440878292532_0.43109824633966315
52962,chartId_1465709980003_0.11321876125545321
7257,chartId_1404487339684_0.9956737340725511
8179,chartId_1407772253960_0.8493547781265641
53411,chartId_1466100235848_0.30576958414167166
16373,chartId_1426290609362_0.6074592007279393
14063,chartId_1421890885481_0.4285558478041781
24570,chartId_1436894570486_0.694425724790454
1518,chartId_1376499688539_0.6968703056130296
5236,chartId_1392274030506_0.02589318820998826
56826,chartId_1471554294143_0.5109635652042925
33209,chartId_1446155921748_0.9468096974498961
31172,chartId_1444404230867_0.4298780544139659
38733,chartId_1452109576166_0.4476818411638574
3106,chartId_1394092845335_0.31446586193170384
19014,chartId_1430210410040_0.5937162089531642
50317,chartId_1462911466352_0.10985556586776673
43908,chartId_1456877080156_0.3369320064097524
264,chartId_1368684197681_0.8097975077299722
54738,chartId_1467697846401_0.30122729111685587
7290,chartId_1404646076271_0.7380681422002235
27217,chartId_1440502124903_0.2967547600620812
37608,chartId_1450394772853_0.33791887224651873
48399,chartId_1461045881651_0.45321573468483034
17001,chartId_1427370924247_0.47835479371351785
30636,chartId_1443963111216_0.5438765948945572
40628,chartId_1453858153962_0.6420806393233114
11232,chartId_1415136759223_0.5581893602133876
21492,chartId_1433319311564_0.16203311295404088
56938,chartId_1471731172411_0.4117559648560501
41817,chartId_1455022230045_0.8978453920090977
29764,chartId_1443172072845_0.23864829794054132
21239,chartId_1432897632704_0.20892838729932783
57954,chartId_1472935371587_0.3801710903644562
8932,chartId_1410045074771_0.2868225586215602
9060,chartId_1410367437144_0.868947110686545
22716,chartId_1434879773757_0.3557560249805657
47084,chartId_1459933532485_0.7267938225314019
16203,chartId_1426001907728_0.8251131454036252
4271,chartId_1399014678535_0.2682045312080116
47775,chartId_1460562604161_0.2568025416405328
50282,chartId_1462891691768_0.6484572277404368
8049,chartId_1407328897868_0.8427777424472704
8671,chartId_1409230225852_0.7391433942158387
10212,chartId_1412700491609_0.28924272244328164
43057,chartId_1456185302353_0.27845778316259384
7575,chartId_1406081233736_0.7391281274802163
10085,chartId_1412535017562_0.8390118311947059
20603,chartId_1432172426274_0.2811074353090351
25709,chartId_1438252891536_0.6678426910695651
1200,chartId_1373330149944_0.5519734262666847
11635,chartId_1372147801432_0.22003086039339387
11537,chartId_1415954539759_0.7243412065804903
22918,chartId_1435053184723_0.8082600365793227
38554,chartId_1451937196705_0.8186988814436449
3701,chartId_1398181477929_0.5615605205099483
14237,chartId_1422310122680_0.6036350370113819
54898,chartId_1467901777560_0.14804567188245254
22970,chartId_1435068557617_0.5434662909246981
36158,chartId_1449024605683_0.9252812120346747
8297,chartId_1408052346613_0.515503802313293
10100,chartId_1412550583029_0.8459290659575211
4780,chartId_1399697747107_0.4450407825384221
20871,chartId_1432474414435_0.9780577076372201
44430,chartId_1457329635068_0.64687339177613
4332,chartId_1399113757708_0.858076286717228
36402,chartId_1449234033480_0.4073022768863461
36706,chartId_1449513553253_0.820008054017689
17793,chartId_1428455468636_0.41082829744562715
15610,chartId_1424861319743_0.6477852442351104
37984,chartId_1450920734798_0.43235831325079715
6314,chartId_1402471420906_0.9016821177822876
47030,chartId_1459890073018_0.04352428391575813
21567,chartId_1433399643742_0.059723208752586354
52315,chartId_1464882548834_0.0853089242872383
40191,chartId_1453447898275_0.5991536451381642
13951,chartId_1421696734064_0.45815626288820415
30520,chartId_1443826785619_0.6260129197417541
17489,chartId_1427988459158_0.5132201886332911
11922,chartId_1416751408177_0.6135303053528809
41776,chartId_1454979341250_0.10893048718571663
6750,chartId_1403622754976_0.6157189795324759
20881,chartId_1432498235951_0.3989506505895406
37276,chartId_1450122195435_0.21305791934425305
52427,chartId_1464988058438_0.9232713636327927
27005,chartId_1440165549999_0.4062511358410434
47640,chartId_1460465132499_0.004237457056986416
28677,chartId_1442267761575_0.5420427157077938
30471,chartId_1443806525913_0.6050041401873436
55709,chartId_1469565074933_0.3227589345785846
45888,chartId_1458650453859_0.2523594468187307
31219,chartId_1444446181647_0.3486763755606793
50774,chartId_1463347555392_0.2680189063881837
23502,chartId_1435610023351_0.7052053886460564
20779,chartId_1432310104409_0.10838981968943478
55056,chartId_1468310771165_0.09771372319360877
13961,chartId_1421711075591_0.13741172220801717
13466,chartId_1420587984426_0.8360082963481545
47720,chartId_1460533501102_0.5353354325052351
43097,chartId_1456214345246_0.2889817377796584
37953,chartId_1450877372008_0.2625119121203072
36079,chartId_1448972861191_0.32046944338268235
26956,chartId_1440100689263_0.4003651197573719
47804,chartId_1460570036994_0.8767076994668064
22107,chartId_1434064463876_0.19672646741420918
49549,chartId_1461943865761_0.01793825290993195
31262,chartId_1444501418898_0.011145017000184776
52606,chartId_1465301924997_0.8976995025170891
39861,chartId_1453205628574_0.23173926059834182
19643,chartId_1431006345179_0.3299230838380948
47574,chartId_1460427004317_0.7480001874884519
39319,chartId_1452683345722_0.159112593317924
4394,chartId_1399231406837_0.2570824123489091
47751,chartId_1460556984599_0.09843799806231951
48853,chartId_1461351969410_0.7910751435631678
53607,chartId_1466352081602_0.8057543057792884
21883,chartId_1433841014286_0.09136411489843493
47224,chartId_1460039897539_0.7735293128658247
28172,chartId_1441652624310_0.52938917923329
29913,chartId_1443354499007_0.997561929394198
36049,chartId_1448958305582_0.36614212799798495
20144,chartId_1431699475173_0.9050403094462258
42393,chartId_1455578194548_0.7650500415582054
26476,chartId_1439485304398_0.8320364116743241
53825,chartId_1466589462948_0.015525768224362413
37801,chartId_1450705114373_0.052823471603915095
47266,chartId_1460068877028_0.024248772067949176
46326,chartId_1459010020906_0.21511786853062864
42825,chartId_1455885365802_0.06858252552097488
17876,chartId_1428567753913_0.6555908770515225
21494,chartId_1433320104748_0.2136691134476975
58205,chartId_1473255338951_0.1311879157158632
39477,chartId_1452782224711_0.40203706640087944
25754,chartId_1438293011704_0.9858154846864688
42435,chartId_1455616413944_0.1555511865299195
54177,chartId_1466966139927_0.42583901481702924
9546,chartId_1411424459532_0.21134388577334212
46716,chartId_1459501610319_0.7287998078623412
13663,chartId_1421074645362_0.671363064978735
36369,chartId_1449196718399_0.9633605800792544
14375,chartId_1422517500378_0.5990258070200863
33920,chartId_1446891174943_0.6952121182439426
33832,chartId_1446800529322_0.6497758980840445
53265,chartId_1465987867728_0.11144305819327021
26218,chartId_1438982067193_0.9533675188924976
2144,chartId_1383579602163_0.053758760644053605
47315,chartId_1460123796723_0.2483143473837957
969,chartId_1371237054192_0.2794584573400252
58202,chartId_1473254614316_0.026576135074719787
55055,chartId_1468310101717_0.7976359816552562
4638,chartId_1399556617064_0.03826186188673575
17614,chartId_1428113236032_0.09877963354801528
1597,chartId_1376050970767_0.7819489467620497
46844,chartId_1459695668318_0.6467082406348447
19353,chartId_1430604314754_0.7747435402196973
51500,chartId_1464093895617_0.15887070102025075
4272,chartId_1399016244679_0.8017300031258219
54699,chartId_1467655626860_0.026203013039857115
55386,chartId_1468974187044_0.7507805195637047
46282,chartId_1459002651109_0.9362364705903714
47025,chartId_1459884511308_0.7968425723236143
45801,chartId_1458564175650_0.6198210922675678
13295,chartId_1420237635009_0.8058966224149103
5894,chartId_1401613467869_0.7191948935673007
56038,chartId_1470322508972_0.6084815624635667
18664,chartId_1429690392394_0.3903514067709567
10311,chartId_1412944612403_0.5466918410078592
32636,chartId_1445656273065_0.7574983022116227
16652,chartId_1426791190839_0.3371329442534399
15011,chartId_1423645480630_0.5830751551048841
24435,chartId_1436782356669_0.7390385041944683
45944,chartId_1458681041200_0.8541606344178736
26942,chartId_1440085335764_0.6900426759662109
56869,chartId_1471620937378_0.6156259055381095
25548,chartId_1438091989401_0.1994651754267967
37688,chartId_1450532247450_0.6659339277539402
42042,chartId_1455197953128_0.3507461891633974
27999,chartId_1441370698463_0.5038715497811251
6053,chartId_1401888051541_0.10731344243001572
6026,chartId_1401855731944_0.7439252685245512
57523,chartId_1472443089520_0.2749054263539974
21741,chartId_1433697534396_0.5837584648738835
8588,chartId_1408972193838_0.9640950284973113
51255,chartId_1463769954734_0.48079199623316526
26455,chartId_1439474943657_0.06840067649465958
10522,chartId_1413555679261_0.70778553619925
35461,chartId_1448301749971_0.6423277948958659
14743,chartId_1423139007105_0.4303390173173753
54451,chartId_1467241806457_0.7639001398347318
13500,chartId_1420653006856_0.7928770313516079
35801,chartId_1448621097783_0.5342541826190033
41811,chartId_1455016341039_0.27415455784648657
20608,chartId_1432180970567_0.3734249807984001
31167,chartId_1444400299884_0.5272338435864954
1341,chartId_1375633387612_0.03316203622600644
57381,chartId_1472183706229_0.4354327210715734
22950,chartId_1435061237386_0.47288416924702764
22324,chartId_1434447194843_0.5967225565223553
35379,chartId_1448212447184_0.6887907683619411
39974,chartId_1453275495526_0.4580096436595846
24610,chartId_1436930647269_0.8470077929086983
16522,chartId_1426611882987_0.7893635165586009
27313,chartId_1440563146357_0.6129155411101446
53684,chartId_1466452324934_0.5660764463189576
8246,chartId_1407946210733_0.6412585423520085
36757,chartId_1449545608297_0.38037281981501775
57915,chartId_1472837878834_0.7874830320943147
51510,chartId_1464095207260_0.6475099758245051
30437,chartId_1443792181161_0.6165732320125035
43468,chartId_1456479387210_0.6832309119121733
4020,chartId_1398694858462_0.624056013371599
54531,chartId_1467322804024_0.20115379360504448
35704,chartId_1448518061480_0.5267662911782178
24986,chartId_1437418076916_0.4577177243772894
19234,chartId_1430427162235_0.1598132407124157
5400,chartId_1400859758723_0.21426117926201088
43212,chartId_1456288098885_0.21465337738814433
39469,chartId_1452779655393_0.7426166555042872
30930,chartId_1444156051453_0.8319802959989901
20639,chartId_1432210245775_0.363294049196207
52170,chartId_1464786493839_0.9643488030622513
42097,chartId_1455227708335_0.9887316066306084
41038,chartId_1454190928152_0.8447526834642819
9788,chartId_1411976893313_0.22669480132730896
34231,chartId_1447181938814_0.5067466860411716
27552,chartId_1440798415453_0.8244959383171124
39270,chartId_1452651317517_0.16006714570289066
34735,chartId_1447611306393_0.39553664122346826
5117,chartId_1400273472936_0.25243311226167764
33674,chartId_1446669200783_0.376825039747541
47844,chartId_1460599190389_0.09510134255650621
57190,chartId_1472019267576_0.7106793574303263
36072,chartId_1448970939580_0.3881061312603882
42299,chartId_1455491512123_0.191049053799361
57500,chartId_1472411247732_0.9068953622085558
35864,chartId_1448675153923_0.6022951495448674
14243,chartId_1422310911466_0.9579961107336214
56400,chartId_1470937424322_0.8053641770307518
17026,chartId_1427384911373_0.9995569536364456
8261,chartId_1407992315281_0.4181117564074847
32974,chartId_1445985197741_0.691532920114696
28638,chartId_1442243632436_0.08720415082693272
47313,chartId_1460122155910_0.6900387140083513
665,chartId_1370134504943_0.4426720831188298
18069,chartId_1428994407462_0.046604483323495205
49609,chartId_1462043783245_0.9477553387189076
22757,chartId_1434971205106_0.9231709948357509
3013,chartId_1393380733515_0.1380797652197877
12464,chartId_1418046723558_0.5535901243755388
57425,chartId_1472238087957_0.7365070725927922
28090,chartId_1441555064059_0.2582527626742478
47740,chartId_1460555064748_0.4970599932130426
17114,chartId_1427474240364_0.7119606164604826
54726,chartId_1467683151824_0.6355683917645365
2102,chartId_1383511336033_0.9121096086164894
50193,chartId_1462803270461_0.47807077742476334
26002,chartId_1438756741304_0.20264816231952115
21160,chartId_1432834944388_0.1555748151973413
54844,chartId_1467796312515_0.7766379020756107
29223,chartId_1442843710933_0.4044794951215722
54235,chartId_1467035502487_0.32642884505863906
23525,chartId_1435650147935_0.46453108079731464
42114,chartId_1455239503384_0.49542573472328366
45027,chartId_1457813990030_0.07040642617413217
48387,chartId_1461033622130_0.7650018468644217
2305,chartId_1385020385217_0.4480924561098301
20236,chartId_1431772466413_0.37460399861447513
41825,chartId_1455026206096_0.9647176268044859
10,chartId_1364873779113_0.597821524178498
22092,chartId_1434045298914_0.3289935200009495
58580,chartId_1475623419955_0.8041984793695036
42693,chartId_1455762959150_0.09310886235584359
48752,chartId_1461268351397_0.2203419114343621
54230,chartId_1467035132564_0.5656112292205977
4171,chartId_1398891317561_0.4254284474386971
9999,chartId_1412291122305_0.7449232987827112
35454,chartId_1448296228174_0.8229017778739631
4660,chartId_1399564775170_0.9491102686613106
29021,chartId_1442574725170_0.275472675964034
41565,chartId_1454733964913_0.7876480651900659
19745,chartId_1431186055177_0.0031072495122571042
18520,chartId_1429559215489_0.8624890571432351
28188,chartId_1441678453501_0.9117910022145681
53195,chartId_1465902489305_0.2741969181821385
54814,chartId_1467769919015_0.18753978329821003
27394,chartId_1440630751415_0.5824787622336622
28868,chartId_1442427717409_0.8832051306962967
48087,chartId_1460745358031_0.3931126661328095
4187,chartId_1398907001249_0.30919781797545204
29230,chartId_1442846992889_0.5423869655120997
5758,chartId_1401425692636_0.4820716779108943
35485,chartId_1448316246008_0.8830145108878808
15900,chartId_1425396440522_0.10741427576910228
34568,chartId_1447407044403_0.2729544725988106
14055,chartId_1421876049951_0.9877841146529396
16974,chartId_1427319020574_0.4803169550644513
21652,chartId_1433491460067_0.13963692697013885
1515,chartId_1376497034554_0.1928304583097038
14250,chartId_1422330822308_0.8596599942538887
40889,chartId_1454067321600_0.008239654824137688
23047,chartId_1435118113623_0.09719957737252116
33403,chartId_1446475401742_0.027212303726994735
3472,chartId_1397521541331_0.6539580887580162
32639,chartId_1445656630679_0.6916044500438991
42828,chartId_1455887274255_0.34884984772288163
30048,chartId_1443476172321_0.621951344422996
20277,chartId_1431834640202_0.5755430820677576
49024,chartId_1461562885726_0.3204603574704379
19986,chartId_1431528604785_0.37945597171128303
56998,chartId_1471876276395_0.9543252386924464
52452,chartId_1465059317357_0.06367532745935023
35163,chartId_1447988867828_0.0637630969285965
41550,chartId_1454710305526_0.4603141434813059
37620,chartId_1450414851901_0.7644156578462571
2215,chartId_1384216033918_0.4430063165893476
31904,chartId_1445085516365_0.4718701390083879
33496,chartId_1446549012984_0.27253239415585995
10902,chartId_1414443728073_0.0067559161895884845
33871,chartId_1446837411084_0.9913211169529712
10267,chartId_1412837888545_0.7422847552317877
20227,chartId_1431762071696_0.08383740554563701
20804,chartId_1432331794067_0.3618321376852691
50752,chartId_1463306737817_0.4344565528444946
12699,chartId_1418400026922_0.48052205378189683
23834,chartId_1435931478700_0.6887703185918772
5621,chartId_1401333661207_0.09983525252093417
10401,chartId_1413237948152_0.328168402673904
38633,chartId_1452001227478_0.7669623891227194
11619,chartId_1416175102875_0.20833955121894465
41697,chartId_1454924174082_0.0742996863068931
36911,chartId_1449684685375_0.6744634057949987
26668,chartId_1439794071137_0.33270245351314315
45283,chartId_1458051224513_0.8411674918233131
54208,chartId_1467012838205_0.8797908611595631
40093,chartId_1453383899823_0.24719328782510502
52323,chartId_1464894021764_0.9493988197361191
43875,chartId_1456855105002_0.2095577630135863
14296,chartId_1422366624899_0.04661947608395828
12609,chartId_1418183374355_0.5845302768894347
18080,chartId_1429004984179_0.22593181041614396
5062,chartId_1400191131840_0.613496322137939
1058,chartId_1371603977171_0.1250332932148439
22479,chartId_1434588789970_0.21558339465872916
15791,chartId_1425295385958_0.13950079358489914
11971,chartId_1416896677618_0.5706332216504961
56380,chartId_1470925296800_0.18302857159890057
46755,chartId_1459521467039_0.7240590078945636
8119,chartId_1407488798765_0.2781160890881973
10332,chartId_1413017551130_0.7329491017380769
56124,chartId_1470448374861_0.4603603405798136
19173,chartId_1430349394097_0.8916110651634647
54704,chartId_1467662024873_0.3915091492838104
50000,chartId_1462502937078_0.9500360379597422
45189,chartId_1457985237495_0.6178151712221491
19002,chartId_1430279564629_0.8995232930660642
52329,chartId_1464899141344_0.4203314971074352
51237,chartId_1463758030458_0.9055606014873697
32517,chartId_1445584158871_0.9711280077340445
56502,chartId_1471135240629_0.1629402434818683
44513,chartId_1457373732504_0.4056912574451417
24915,chartId_1437199515044_0.7370972025673836
44067,chartId_1457020130062_0.17274003258856135
21347,chartId_1433115914850_0.0322845192095263
58098,chartId_1473121232622_0.6601591209972643
19377,chartId_1430667312981_0.3954044703784871
23509,chartId_1435616862450_0.11520488071255386
22530,chartId_1434630278695_0.6656247715485872
51435,chartId_1464034981170_0.5763438729805231
37777,chartId_1450684288978_0.27704774052836
7424,chartId_1404904750334_0.3133922673102579
5397,chartId_1400855827159_0.6627688505847071
41858,chartId_1455040731095_0.24310327001191845
9646,chartId_1411578506604_0.8247150209375749
22960,chartId_1435065371252_0.5973486205428087
39457,chartId_1452776669399_0.8559922885615379
46593,chartId_1459383024100_0.044366852278166
17451,chartId_1427971254571_0.6454535227869772
31375,chartId_1444658050713_0.014058543911814436
13334,chartId_1420371823134_0.5852282717800499
48227,chartId_1460911180456_0.8745481855478436
51174,chartId_1463697623389_0.22129550852367186
48667,chartId_1461189315037_0.8576613641653236
57818,chartId_1472741475604_0.05807618413694454
10860,chartId_1414376748084_0.8740428021885565
8559,chartId_1408869328280_0.13873058461495774
30310,chartId_1443696095842_0.3160100208559566
14336,chartId_1422437306270_0.10498953715625031
34507,chartId_1447363871793_0.3453442158277206
16101,chartId_1425743789142_0.5596523278925001
9777,chartId_1411933885775_0.31750139232443225
10479,chartId_1413409294011_0.7580713049090684
19418,chartId_1430712358971_0.6145577113328109
29548,chartId_1443034621256_0.8862144194251973
27684,chartId_1441034230190_0.3695858909343637
15976,chartId_1425479707875_0.9007787660118478
31018,chartId_1444240333496_0.6135662823203833
35680,chartId_1448496355478_0.9988643074637721
54914,chartId_1467931321158_0.9262148831039667
22679,chartId_1434785537526_0.03251543434145221
43104,chartId_1456222769337_0.9011718253605068
50906,chartId_1463475518117_0.8145704808351762
12667,chartId_1418292921515_0.9461236906866668
41955,chartId_1455121830166_0.7179620908020765
11891,chartId_1416597998953_0.788415313150179
28359,chartId_1441843601378_0.5601216545563321
47022,chartId_1459881309297_0.9569599203864803
10284,chartId_1381768974675_0.6227532937844632
10314,chartId_1412947738930_0.5019439679585914
56643,chartId_1471372591935_0.2587339545442183
43681,chartId_1456750010495_0.9071830313965862
48013,chartId_1460711234801_0.04256728931550874
29750,chartId_1443164563566_0.5458955066761533
26843,chartId_1439993443338_0.5898165893167168
29704,chartId_1443122522657_0.42774497739672845
35756,chartId_1448569110594_0.028593068476766348
27361,chartId_1440616494526_0.9612134185286559
29128,chartId_1442707663594_0.11445933322611068
54248,chartId_1467046822438_0.7956733855032603
12759,chartId_1418571349757_0.41212826713630773
12420,chartId_1417906134220_0.5338132608123323
10857,chartId_1414372428034_0.3661811278867591
3970,chartId_1398624591986_0.8791987972447932
22931,chartId_1435055499700_0.09509227267153486
24725,chartId_1437002021434_0.14611412482224473
44069,chartId_1457020801432_0.016163313219477282
